Group Name,Graph Name,Vector Name,Graph Type,Avg/Diff,Min,Max,Samples
Socket Statistics,Tcp Alloc,Cavisson>NSAppliance,sample,40302.540,40090.000,40091.000,19
Socket Statistics,Tcp Memory,Cavisson>NSAppliance,sample,40250.899,40012.000,40053.000,19
Socket Statistics,Udp InUse,Cavisson>NSAppliance,sample,32.169,32.000,32.000,19
Socket Statistics,Udp Memory,Cavisson>NSAppliance,sample,6.032,6.000,6.000,19
Socket Statistics,Udp-Lite InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Raw InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Frag InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Frag Memory,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,Established,Cavisson>NSAppliance,sample,90.476,26.000,151.000,19
TCP states counts,SynSent,Cavisson>NSAppliance,sample,2.857,0.000,6.000,19
TCP states counts,SynRcvd,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,FinWait1,Cavisson>NSAppliance,sample,0.317,0.000,1.000,19
TCP states counts,FinWait2,Cavisson>NSAppliance,sample,1.058,0.000,4.000,19
TCP states counts,TimeWait,Cavisson>NSAppliance,sample,1514.286,0.000,4467.000,19
TCP states counts,Closed,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,CloseWait,Cavisson>NSAppliance,sample,15.291,5.000,24.000,19
TCP states counts,LastAck,Cavisson>NSAppliance,sample,2.011,0.000,4.000,19
TCP states counts,Listen,Cavisson>NSAppliance,sample,42.222,42.000,42.000,19
TCP states counts,Closing,Cavisson>NSAppliance,sample,0.317,0.000,1.000,19
TCP Stats (Linux),Cumulative Active opens,Cavisson>NSAppliance,cumulative,10241830.000,480229.000,10722059.000,19
TCP Stats (Linux),Cumulative Passive opens,Cavisson>NSAppliance,cumulative,1.000,9.000,10.000,19
TCP Stats (Linux),Cumulative Failed attempt,Cavisson>NSAppliance,cumulative,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Reset recieved,Cavisson>NSAppliance,cumulative,1.000,3.000,4.000,19
TCP Stats (Linux),Current Established,Cavisson>NSAppliance,sample,149.153,56.000,167.000,19
TCP Stats (Linux),Cumulative Segments received,Cavisson>NSAppliance,cumulative,51056978.000,2394179.000,53451157.000,19
TCP Stats (Linux),Cumulative Segments send out,Cavisson>NSAppliance,cumulative,42162044.000,1977216.000,44139260.000,19
TCP Stats (Linux),Cumulative Segments retransmitted,Cavisson>NSAppliance,cumulative,14.000,0.000,14.000,19
TCP Stats (Linux),Cumulative Bad segments received,Cavisson>NSAppliance,cumulative,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Resets sent,Cavisson>NSAppliance,cumulative,1.000,3.000,4.000,19
UpTime,Load Average Over 1 Minute,Cavisson>NSAppliance,sample,1.934,1.680,2.230,19
UpTime,Load Average Over 5 Minute,Cavisson>NSAppliance,sample,2.494,2.350,2.650,19
UpTime,Load Average Over 15 Minute,Cavisson>NSAppliance,sample,2.302,2.260,2.320,19
UpTime,Uptime (Days),Cavisson>NSAppliance,sample,35.928,34.002,37.003,19
UpTime,Number of Users,Cavisson>NSAppliance,sample,3.175,3.000,4.000,19
SysStats Linux Extended,Processes Waiting For Run Time,Cavisson>NSAppliance,sample,4.021,2.000,7.000,19
SysStats Linux Extended,Processes Waiting For UnInterruptible Sleep,Cavisson>NSAppliance,sample,0.265,0.000,4.000,19
SysStats Linux Extended,Used Virtual Memory (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Available Memory (MB),Cavisson>NSAppliance,sample,6339.418,6285.000,6321.000,19
SysStats Linux Extended,Free Memory (MB),Cavisson>NSAppliance,sample,6001.958,5949.000,5986.000,19
SysStats Linux Extended,Used Buffer Memory (MB),Cavisson>NSAppliance,sample,561.958,559.000,559.000,19
SysStats Linux Extended,Used Cache Memory (MB),Cavisson>NSAppliance,sample,337.460,335.000,336.000,19
SysStats Linux Extended,Memory Swapped In From Disk/Sec (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Memory Swapped To Disk/Sec (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Disk Blocks Read/Sec,Cavisson>NSAppliance,rate,1.376,0.000,13.000,19
SysStats Linux Extended,Disk Blocks Written/Sec,Cavisson>NSAppliance,rate,36.032,4.000,343.000,19
SysStats Linux Extended,Interrupts/Sec,Cavisson>NSAppliance,rate,42519.577,34297.000,42901.000,19
SysStats Linux Extended,Context Switches/Sec,Cavisson>NSAppliance,rate,164508.413,133590.000,166305.000,19
SysStats Linux Extended,User CPU Busy (Pct),Cavisson>NSAppliance,sample,17.513,14.000,19.000,19
SysStats Linux Extended,System CPU Busy (Pct),Cavisson>NSAppliance,sample,35.344,28.000,36.000,19
SysStats Linux Extended,Idle CPU (Pct),Cavisson>NSAppliance,sample,47.249,45.000,58.000,19
SysStats Linux Extended,IOWait CPU (Pct),Cavisson>NSAppliance,sample,0.159,0.000,1.000,19
SysStats Linux Extended,CPU Utilization (Pct),Cavisson>NSAppliance,sample,53.280,42.000,55.000,19
SysStats Linux Extended,CPU Queue (%),Cavisson>NSAppliance,sample,100.529,50.000,175.000,19
SysStats Linux Extended,Time stolen from a virtual machine,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
File System stats,Total Disk Space (GB),/,sample,913.743,908.934,908.934,19
File System stats,Total Disk Space (GB),/dev,sample,3.883,3.863,3.863,19
File System stats,Total Disk Space (GB),/run,sample,0.779,0.775,0.775,19
File System stats,Total Disk Space (GB),/run/lock,sample,0.005,0.005,0.005,19
File System stats,Total Disk Space (GB),/run/shm,sample,3.897,3.876,3.876,19
File System stats,Total Disk Space (GB),/mnt/regression/webapp,sample,889.967,885.283,885.283,19
File System stats,Used Disk Space (GB),/,sample,241.441,240.170,240.171,19
File System stats,Used Disk Space (GB),/dev,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/run,sample,0.001,0.001,0.001,19
File System stats,Used Disk Space (GB),/run/lock,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/run/shm,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/mnt/regression/webapp,sample,687.157,683.540,683.540,19
File System stats,Available Disk Space (GB),/,sample,625.881,622.586,622.587,19
File System stats,Available Disk Space (GB),/dev,sample,3.883,3.863,3.863,19
File System stats,Available Disk Space (GB),/run,sample,0.778,0.774,0.774,19
File System stats,Available Disk Space (GB),/run/lock,sample,0.005,0.005,0.005,19
File System stats,Available Disk Space (GB),/run/shm,sample,3.896,3.875,3.875,19
File System stats,Available Disk Space (GB),/mnt/regression/webapp,sample,157.580,156.751,156.751,19
File System stats,Available Disk Space Pct,/,sample,72.381,72.000,72.000,19
File System stats,Available Disk Space Pct,/dev,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/run,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/run/lock,sample,100.529,100.000,100.000,19
File System stats,Available Disk Space Pct,/run/shm,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/mnt/regression/webapp,sample,18.095,18.000,18.000,19
File System stats,Total INodes,/,sample,60850956.190,60530688.000,60530688.000,19
File System stats,Total INodes,/dev,sample,1017993.862,1012636.000,1012636.000,19
File System stats,Total INodes,/run,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/run/lock,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/run/shm,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/mnt/regression/webapp,sample,59269770.159,58957824.000,58957824.000,19
File System stats,Used INodes,/,sample,2658161.323,2644171.000,2644171.000,19
File System stats,Used INodes,/dev,sample,480.529,478.000,478.000,19
File System stats,Used INodes,/run,sample,421.323,419.000,421.000,19
File System stats,Used INodes,/run/lock,sample,4.021,4.000,4.000,19
File System stats,Used INodes,/run/shm,sample,4.021,4.000,4.000,19
File System stats,Used INodes,/mnt/regression/webapp,sample,5022898.307,4996462.000,4996462.000,19
File System stats,Available INodes,/,sample,58192794.868,57886517.000,57886517.000,19
File System stats,Available INodes,/dev,sample,1017513.333,1012158.000,1012158.000,19
File System stats,Available INodes,/run,sample,1020902.063,1015527.000,1015529.000,19
File System stats,Available INodes,/run/lock,sample,1021319.365,1015944.000,1015944.000,19
File System stats,Available INodes,/run/shm,sample,1021319.365,1015944.000,1015944.000,19
File System stats,Available INodes,/mnt/regression/webapp,sample,54246871.852,53961362.000,53961362.000,19
File System stats,Available INodes Pct,/,sample,95.503,95.000,95.000,19
File System stats,Available INodes Pct,/dev,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run/lock,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run/shm,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/mnt/regression/webapp,sample,91.481,91.000,91.000,19
Device Stats,Read Requests Merged/Sec,sda,rate,0.000,0.000,0.000,19
Device Stats,Write Requests Merged/Sec,sda,rate,1.889,0.600,6.900,19
Device Stats,Read Requests/Sec,sda,rate,0.349,0.000,3.300,19
Device Stats,Write Requests/Sec,sda,rate,2.021,0.200,9.300,19
Device Stats,Read KBytes/Sec,sda,rate,1.397,0.000,13.200,19
Device Stats,Wite KBytes/Sec,sda,rate,36.000,3.600,357.200,19
Device Stats,Average Size Of Request (Sectors),sda,sample,31.677,10.150,188.000,19
Device Stats,Average Queue length,sda,sample,0.259,0.000,1.950,19
Device Stats,Average Request Time (ms),sda,rate,59.168,10.490,257.900,19
Device Stats,Average Service Time (ms),sda,rate,9.029,2.900,12.170,19
Device Stats,CPU Utilization (Pct),sda,rate,1.756,0.230,6.810,19
MPStat Linux,User CPU Busy (Pct),CPU0,sample,13.319,10.880,15.640,19
MPStat Linux,User CPU Busy (Pct),CPU1,sample,18.663,15.260,20.610,19
MPStat Linux,User CPU Busy (Pct),CPU2,sample,18.713,14.980,20.060,19
MPStat Linux,User CPU Busy (Pct),CPU3,sample,18.781,15.210,20.940,19
MPStat Linux,Nice CPU Busy (Pct),CPU0,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU2,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU3,sample,0.000,0.000,0.000,19
MPStat Linux,System CPU Busy (Pct),CPU0,sample,16.979,14.470,19.460,19
MPStat Linux,System CPU Busy (Pct),CPU1,sample,20.999,16.910,22.280,19
MPStat Linux,System CPU Busy (Pct),CPU2,sample,20.939,17.150,21.810,19
MPStat Linux,System CPU Busy (Pct),CPU3,sample,21.319,17.470,22.240,19
MPStat Linux,IOWait CPU (Pct),CPU0,sample,0.000,0.000,0.000,19
MPStat Linux,IOWait CPU (Pct),CPU1,sample,0.275,0.000,1.770,19
MPStat Linux,IOWait CPU (Pct),CPU2,sample,0.197,0.000,0.930,19
MPStat Linux,IOWait CPU (Pct),CPU3,sample,0.349,0.000,1.860,19
MPStat Linux,IRQ CPU (Pct),CPU0,sample,0.006,0.000,0.120,19
MPStat Linux,IRQ CPU (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,IRQ CPU (Pct),CPU2,sample,0.000,0.000,0.000,19
MPStat Linux,IRQ CPU (Pct),CPU3,sample,0.000,0.000,0.000,19
MPStat Linux,Soft IRQ CPU (Pct),CPU0,sample,66.451,50.460,69.200,19
MPStat Linux,Soft IRQ CPU (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,Soft IRQ CPU (Pct),CPU2,sample,0.000,0.000,0.000,19
