Group Name,Graph Name,Vector Name,Graph Type,Avg/Diff,Min,Max,Samples
HTTP Response Codes,300 Multiple Choices/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,301 Moved Permanently/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,302 Found/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,303 See Other/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,304 Not Modified/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,305 Use Proxy/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,306 Switch Proxy/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,307 Temporary Redirect/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,400 Bad Request/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,401 Unauthorized/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,402 Payment Required/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,403 Forbidden/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,404 Not Found/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,405 Method Not Allowed/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,406 Not Acceptable/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,407 Proxy Authentication Required/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,408 Request Timeout/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,409 Conflict/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,410 Gone/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,411 Length Required/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,412 Precondition Failed/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,413 Request Entity Too Large/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,414 Request-URI Too Long/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,415 Unsupported Media Type/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,416 Requested Range Not Satisfiable/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,417 Expectation Failed/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,500 Internal Server Error/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,501 Not Implemented/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,502 Bad Gateway/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,503 Service Unavailable/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,504 Gateway Timeout/Sec,NA,rate,0.000,0.000,0.000,20
HTTP Response Codes,505 HTTP Version Not Supported/Sec,NA,rate,0.000,0.000,0.000,20
Page Download,Page Download Started/Minute,NA,rate,4531559.048,20430.000,4767066.000,19
Page Download,Page Download Completed/Minute,NA,rate,4531559.048,21114.000,4767084.000,19
Page Download,Success Page Responses/Minute,NA,rate,4531559.048,21114.000,4767084.000,19
Page Download,Average Page Response Time (Secs),NA,times,0.001,0.000,0.028,14274411
Page Download,Total Pages Completed,NA,cumulative,13482010.000,792401.000,14274411.000,19
Page Download,Total Pages Success,NA,cumulative,13482010.000,792401.000,14274411.000,19
Page Download,Average Java Script processing Time (Secs),NA,times,0.000,4294967.295,0.000,14274411
Page Download,Average Page processing Time (Secs),NA,times,0.000,4294967.295,0.000,14274411
Session,Sessions Started/Minute,NA,rate,4531559.048,20382.000,4767084.000,19
Session,Sessions Completed/Minute,NA,rate,4531559.048,21150.000,4767084.000,19
Session,Successful Sessions/Minute,NA,rate,4531559.048,21150.000,4767084.000,19
Session,Average Session Response Time (Secs),NA,times,0.001,0.000,0.028,14274411
Session,Total Session Completed,NA,cumulative,13482013.000,792398.000,14274411.000,19
Session,Total Session Success,NA,cumulative,13482013.000,792398.000,14274411.000,19
HTTP Failures,HTTP Failures(All)/Sec,NA,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,MiscErr,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,1xx,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,2xx,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,3xx,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,4xx,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,5xx,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,PartialBody,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,T.O,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,ConFail,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,ClickAway,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,WriteFail,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,SSLWriteFail,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,SSLHshakeFail,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,IncompleteExact,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,NoRead,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,PartialHdr,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,BadBodyNoSize,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,BadBodyChunked,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,BadBodyConLen,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,Reload,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,Stopped,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,BadResponse,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,MailBoxErr,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,MailBoxStorageErr,rate,0.000,0.000,0.000,19
HTTP Failures,HTTP Failures/Sec,AuthFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures(All)/Minute,NA,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,MiscErr,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,1xx,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,2xx,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,3xx,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,4xx,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,5xx,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,PartialBody,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,T.O,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,ConFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,ClickAway,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,WriteFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,SSLWriteFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,SSLHshakeFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,IncompleteExact,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,NoRead,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,PartialHdr,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,BadBodyNoSize,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,BadBodyChunked,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,BadBodyConLen,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,Reload,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,Stopped,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,BadResponse,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,MailBoxErr,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,MailBoxStorageErr,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,AuthFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,UrlErr,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,CVFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,UnCompFail,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,SizeTooSmall,rate,0.000,0.000,0.000,19
Page Failures,Page Failures/Minute,SizeTooBig,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures(All)/Minute,NA,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,MiscErr,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,Stopped,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr3,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr4,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr5,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr6,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr7,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr8,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr9,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr10,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr11,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr12,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr13,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr14,rate,0.000,0.000,0.000,19
Session Failures,Sessions Failures/Minute,SsErr15,rate,0.000,0.000,0.000,19
Process Stats Ex,Elapsed Time(Sec),Cavisson>NSAppliance>CMON,cumulative,177.000,2349.000,2526.000,19
Process Stats Ex,Elapsed Time(Sec),Cavisson>NSAppliance>LPS,cumulative,177.000,2347.000,2524.000,19
Process Stats Ex,CPU Time(Sec),Cavisson>NSAppliance>CMON,cumulative,0.000,3.000,3.000,19
Process Stats Ex,CPU Time(Sec),Cavisson>NSAppliance>LPS,cumulative,0.000,0.000,0.000,19
Process Stats Ex,Size(KB),Cavisson>NSAppliance>CMON,sample,4344300.741,4321436.000,4321436.000,19
Process Stats Ex,Size(KB),Cavisson>NSAppliance>LPS,sample,94211.852,93716.000,93716.000,19
Process Stats Ex,Resident Set Size(KB),Cavisson>NSAppliance>CMON,sample,84526.138,83484.000,92344.000,19
Process Stats Ex,Resident Set Size(KB),Cavisson>NSAppliance>LPS,sample,3068.148,3052.000,3052.000,19
Process Stats Ex,Cpu Time(Pct),Cavisson>NSAppliance>CMON,sample,0.000,0.000,0.000,19
Process Stats Ex,Cpu Time(Pct),Cavisson>NSAppliance>LPS,sample,0.000,0.000,0.000,19
Process Stats Ex,Memory Used(Pct),Cavisson>NSAppliance>CMON,sample,1.005,1.000,1.000,19
Process Stats Ex,Memory Used(Pct),Cavisson>NSAppliance>LPS,sample,0.000,0.000,0.000,19
Process Stats Ex,Number of threads,Cavisson>NSAppliance>CMON,sample,36.032,35.000,43.000,19
Process Stats Ex,Number of threads,Cavisson>NSAppliance>LPS,sample,1.005,1.000,1.000,19
Socket Statistics,Used Sockets,Cavisson>NSAppliance,sample,40784.444,40566.000,40571.000,19
Socket Statistics,Tcp InUse,Cavisson>NSAppliance,sample,178.730,148.000,188.000,19
Socket Statistics,Tcp Orphan Count,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Tcp Timewait,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Tcp Alloc,Cavisson>NSAppliance,sample,40304.127,40092.000,40092.000,19
Socket Statistics,Tcp Memory,Cavisson>NSAppliance,sample,150.370,82.000,180.000,19
Socket Statistics,Udp InUse,Cavisson>NSAppliance,sample,32.169,32.000,32.000,19
Socket Statistics,Udp Memory,Cavisson>NSAppliance,sample,6.032,6.000,6.000,19
Socket Statistics,Udp-Lite InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Raw InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Frag InUse,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
Socket Statistics,Frag Memory,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,Established,Cavisson>NSAppliance,sample,124.074,27.000,163.000,19
TCP states counts,SynSent,Cavisson>NSAppliance,sample,4.974,0.000,7.000,19
TCP states counts,SynRcvd,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,FinWait1,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,FinWait2,Cavisson>NSAppliance,sample,1.058,0.000,4.000,19
TCP states counts,TimeWait,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,Closed,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,CloseWait,Cavisson>NSAppliance,sample,8.519,5.000,14.000,19
TCP states counts,LastAck,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP states counts,Listen,Cavisson>NSAppliance,sample,42.222,42.000,42.000,19
TCP states counts,Closing,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Active opens,Cavisson>NSAppliance,cumulative,13529027.000,635387.000,14164414.000,19
TCP Stats (Linux),Cumulative Passive opens,Cavisson>NSAppliance,cumulative,1.000,9.000,10.000,19
TCP Stats (Linux),Cumulative Failed attempt,Cavisson>NSAppliance,cumulative,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Reset recieved,Cavisson>NSAppliance,cumulative,13529008.000,635275.000,14164283.000,19
TCP Stats (Linux),Current Established,Cavisson>NSAppliance,sample,140.476,94.000,160.000,19
TCP Stats (Linux),Cumulative Segments received,Cavisson>NSAppliance,cumulative,53950145.000,2533631.000,56483776.000,19
TCP Stats (Linux),Cumulative Segments send out,Cavisson>NSAppliance,cumulative,41514512.000,1950222.000,43464734.000,19
TCP Stats (Linux),Cumulative Segments retransmitted,Cavisson>NSAppliance,cumulative,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Bad segments received,Cavisson>NSAppliance,cumulative,0.000,0.000,0.000,19
TCP Stats (Linux),Cumulative Resets sent,Cavisson>NSAppliance,cumulative,14455011.000,679104.000,15134115.000,19
UpTime,Load Average Over 1 Minute,Cavisson>NSAppliance,sample,2.250,1.660,2.540,19
UpTime,Load Average Over 5 Minute,Cavisson>NSAppliance,sample,2.237,2.110,2.290,19
UpTime,Load Average Over 15 Minute,Cavisson>NSAppliance,sample,2.239,2.190,2.250,19
UpTime,Uptime (Days),Cavisson>NSAppliance,sample,42.278,41.003,43.003,19
UpTime,Number of Users,Cavisson>NSAppliance,sample,4.762,4.000,5.000,19
SysStats Linux Extended,Processes Waiting For Run Time,Cavisson>NSAppliance,sample,3.704,2.000,7.000,19
SysStats Linux Extended,Processes Waiting For UnInterruptible Sleep,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Used Virtual Memory (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Available Memory (MB),Cavisson>NSAppliance,sample,6365.397,6304.000,6374.000,19
SysStats Linux Extended,Free Memory (MB),Cavisson>NSAppliance,sample,6019.683,5960.000,6031.000,19
SysStats Linux Extended,Used Buffer Memory (MB),Cavisson>NSAppliance,sample,563.968,561.000,561.000,19
SysStats Linux Extended,Used Cache Memory (MB),Cavisson>NSAppliance,sample,345.714,343.000,344.000,19
SysStats Linux Extended,Memory Swapped In From Disk/Sec (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Memory Swapped To Disk/Sec (MB),Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
SysStats Linux Extended,Disk Blocks Read/Sec,Cavisson>NSAppliance,rate,1.111,0.000,13.000,19
SysStats Linux Extended,Disk Blocks Written/Sec,Cavisson>NSAppliance,rate,39.153,5.000,409.000,19
SysStats Linux Extended,Interrupts/Sec,Cavisson>NSAppliance,rate,42621.217,34277.000,43891.000,19
SysStats Linux Extended,Context Switches/Sec,Cavisson>NSAppliance,rate,111012.063,90446.000,112619.000,19
SysStats Linux Extended,User CPU Busy (Pct),Cavisson>NSAppliance,sample,20.212,16.000,24.000,19
SysStats Linux Extended,System CPU Busy (Pct),Cavisson>NSAppliance,sample,36.561,29.000,37.000,19
SysStats Linux Extended,Idle CPU (Pct),Cavisson>NSAppliance,sample,43.651,38.000,55.000,19
SysStats Linux Extended,IOWait CPU (Pct),Cavisson>NSAppliance,sample,0.106,0.000,1.000,19
SysStats Linux Extended,CPU Utilization (Pct),Cavisson>NSAppliance,sample,56.878,45.000,62.000,19
SysStats Linux Extended,CPU Queue (%),Cavisson>NSAppliance,sample,92.593,50.000,175.000,19
SysStats Linux Extended,Time stolen from a virtual machine,Cavisson>NSAppliance,sample,0.000,0.000,0.000,19
File System stats,Total Disk Space (GB),/,sample,913.743,908.934,908.934,19
File System stats,Total Disk Space (GB),/dev,sample,3.883,3.863,3.863,19
File System stats,Total Disk Space (GB),/run,sample,0.779,0.775,0.775,19
File System stats,Total Disk Space (GB),/run/lock,sample,0.005,0.005,0.005,19
File System stats,Total Disk Space (GB),/run/shm,sample,3.897,3.876,3.876,19
File System stats,Total Disk Space (GB),/mnt/regression/webapp,sample,889.967,885.283,885.283,19
File System stats,Used Disk Space (GB),/,sample,241.449,240.178,240.179,19
File System stats,Used Disk Space (GB),/dev,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/run,sample,0.001,0.001,0.001,19
File System stats,Used Disk Space (GB),/run/lock,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/run/shm,sample,0.000,0.000,0.000,19
File System stats,Used Disk Space (GB),/mnt/regression/webapp,sample,687.157,683.540,683.540,19
File System stats,Available Disk Space (GB),/,sample,625.873,622.578,622.579,19
File System stats,Available Disk Space (GB),/dev,sample,3.883,3.863,3.863,19
File System stats,Available Disk Space (GB),/run,sample,0.778,0.774,0.774,19
File System stats,Available Disk Space (GB),/run/lock,sample,0.005,0.005,0.005,19
File System stats,Available Disk Space (GB),/run/shm,sample,3.896,3.875,3.875,19
File System stats,Available Disk Space (GB),/mnt/regression/webapp,sample,157.580,156.751,156.751,19
File System stats,Available Disk Space Pct,/,sample,72.381,72.000,72.000,19
File System stats,Available Disk Space Pct,/dev,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/run,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/run/lock,sample,100.529,100.000,100.000,19
File System stats,Available Disk Space Pct,/run/shm,sample,99.524,99.000,99.000,19
File System stats,Available Disk Space Pct,/mnt/regression/webapp,sample,18.095,18.000,18.000,19
File System stats,Total INodes,/,sample,60850956.190,60530688.000,60530688.000,19
File System stats,Total INodes,/dev,sample,1017993.862,1012636.000,1012636.000,19
File System stats,Total INodes,/run,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/run/lock,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/run/shm,sample,1021323.386,1015948.000,1015948.000,19
File System stats,Total INodes,/mnt/regression/webapp,sample,59269770.159,58957824.000,58957824.000,19
File System stats,Used INodes,/,sample,2658331.323,2644339.000,2644341.000,19
File System stats,Used INodes,/dev,sample,480.529,478.000,478.000,19
File System stats,Used INodes,/run,sample,422.222,420.000,420.000,19
File System stats,Used INodes,/run/lock,sample,4.021,4.000,4.000,19
File System stats,Used INodes,/run/shm,sample,4.021,4.000,4.000,19
File System stats,Used INodes,/mnt/regression/webapp,sample,5022900.317,4996464.000,4996464.000,19
File System stats,Available INodes,/,sample,58192624.868,57886347.000,57886349.000,19
File System stats,Available INodes,/dev,sample,1017513.333,1012158.000,1012158.000,19
File System stats,Available INodes,/run,sample,1020901.164,1015528.000,1015528.000,19
File System stats,Available INodes,/run/lock,sample,1021319.365,1015944.000,1015944.000,19
File System stats,Available INodes,/run/shm,sample,1021319.365,1015944.000,1015944.000,19
File System stats,Available INodes,/mnt/regression/webapp,sample,54246869.841,53961360.000,53961360.000,19
File System stats,Available INodes Pct,/,sample,95.503,95.000,95.000,19
File System stats,Available INodes Pct,/dev,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run/lock,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/run/shm,sample,99.524,99.000,99.000,19
File System stats,Available INodes Pct,/mnt/regression/webapp,sample,91.481,91.000,91.000,19
Device Stats,Read Requests Merged/Sec,sda,rate,0.000,0.000,0.000,19
Device Stats,Write Requests Merged/Sec,sda,rate,2.238,0.500,8.200,19
Device Stats,Read Requests/Sec,sda,rate,0.243,0.000,3.200,19
Device Stats,Write Requests/Sec,sda,rate,2.339,0.300,10.000,19
Device Stats,Read KBytes/Sec,sda,rate,1.079,0.000,12.800,19
Device Stats,Wite KBytes/Sec,sda,rate,39.175,5.200,408.800,19
Device Stats,Average Size Of Request (Sectors),sda,sample,26.008,12.000,81.760,19
Device Stats,Average Queue length,sda,sample,0.285,0.000,2.360,19
Device Stats,Average Request Time (ms),sda,rate,55.316,10.400,268.050,19
Device Stats,Average Service Time (ms),sda,rate,9.821,2.880,13.830,19
Device Stats,CPU Utilization (Pct),sda,rate,2.114,0.380,6.420,19
MPStat Linux,User CPU Busy (Pct),CPU0,sample,17.726,15.620,19.350,19
MPStat Linux,User CPU Busy (Pct),CPU1,sample,20.472,15.050,26.580,19
MPStat Linux,User CPU Busy (Pct),CPU2,sample,21.048,15.690,26.810,19
MPStat Linux,User CPU Busy (Pct),CPU3,sample,21.130,17.510,25.720,19
MPStat Linux,Nice CPU Busy (Pct),CPU0,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU2,sample,0.000,0.000,0.000,19
MPStat Linux,Nice CPU Busy (Pct),CPU3,sample,0.000,0.000,0.000,19
MPStat Linux,System CPU Busy (Pct),CPU0,sample,21.817,18.750,23.000,19
MPStat Linux,System CPU Busy (Pct),CPU1,sample,25.222,19.680,26.260,19
MPStat Linux,System CPU Busy (Pct),CPU2,sample,24.474,19.460,25.560,19
MPStat Linux,System CPU Busy (Pct),CPU3,sample,24.569,18.970,25.910,19
MPStat Linux,IOWait CPU (Pct),CPU0,sample,0.000,0.000,0.000,19
MPStat Linux,IOWait CPU (Pct),CPU1,sample,0.069,0.000,0.400,19
MPStat Linux,IOWait CPU (Pct),CPU2,sample,0.293,0.000,2.090,19
MPStat Linux,IOWait CPU (Pct),CPU3,sample,0.343,0.000,1.830,19
MPStat Linux,IRQ CPU (Pct),CPU0,sample,0.013,0.000,0.120,19
MPStat Linux,IRQ CPU (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,IRQ CPU (Pct),CPU2,sample,0.000,0.000,0.000,19
MPStat Linux,IRQ CPU (Pct),CPU3,sample,0.000,0.000,0.000,19
MPStat Linux,Soft IRQ CPU (Pct),CPU0,sample,55.930,40.620,57.670,19
MPStat Linux,Soft IRQ CPU (Pct),CPU1,sample,0.000,0.000,0.000,19
MPStat Linux,Soft IRQ CPU (Pct),CPU2,sample,0.000,0.000,0.000,19
