Group Display Order|Group Name(Vector Name)|Group ID|Data Display Order|Graph Name(Vector Name)|Avg|Min|Max
60|Session(NA)|5|60|Total Session Success(NA)|2431.000|27.000|2431.000
70|HTTP Failures(NA)|7|10|HTTP Failures(All)/Sec(NA)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MiscErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(1xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(2xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(3xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(4xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(5xx)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(PartialBody)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(T.O)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(ConFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(ClickAway)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(WriteFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(SSLWriteFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(SSLHshakeFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(IncompleteExact)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(NoRead)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(PartialHdr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyNoSize)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyChunked)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadBodyConLen)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(Reload)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(Stopped)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(BadResponse)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MailBoxErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(MailBoxStorageErr)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(AuthFail)|0.000|0.000|0.000
70|HTTP Failures(NA)|7|20|HTTP Failures/Sec(UseOnceDataOver)|0.000|0.000|0.000
80|Page Failures(NA)|8|10|Page Failures(All)/Minute(NA)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(MiscErr)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(1xx)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(2xx)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(3xx)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(4xx)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(5xx)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(PartialBody)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(T.O)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(ConFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(ClickAway)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(WriteFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(SSLWriteFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(SSLHshakeFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(IncompleteExact)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(NoRead)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(PartialHdr)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(BadBodyNoSize)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(BadBodyChunked)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(BadBodyConLen)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(Reload)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(Stopped)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(BadResponse)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(MailBoxErr)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(MailBoxStorageErr)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(AuthFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(UseOnceDataOver)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(UrlErr)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(CVFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(UnCompFail)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(SizeTooSmall)|0.000|0.000|0.000
80|Page Failures(NA)|8|20|Page Failures/Minute(SizeTooBig)|0.000|0.000|0.000
90|Session Failures(NA)|9|10|Sessions Failures(All)/Minute(NA)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(MiscErr)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(Stopped)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr3)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr4)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr5)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr6)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr7)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr8)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr9)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr10)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr11)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr12)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr13)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr14)|0.000|0.000|0.000
90|Session Failures(NA)|9|20|Sessions Failures/Minute(SsErr15)|0.000|0.000|0.000
100|SMTP Network Throughput(NA)|13|10|SMTP Send Throughput (Kbps)(NA)|7.317|2.805|9.536
100|SMTP Network Throughput(NA)|13|20|SMTP Total Send Bytes(NA)|584452.000|5026.000|584452.000
100|SMTP Network Throughput(NA)|13|30|SMTP Receive Throughput (Kbps)(NA)|2.792|1.070|3.639
100|SMTP Network Throughput(NA)|13|40|SMTP Total Receive Bytes(NA)|223036.000|1918.000|223036.000
100|SMTP Network Throughput(NA)|13|50|SMTP Connections Open/Sec(NA)|1.304|0.500|1.700
100|SMTP Network Throughput(NA)|13|60|SMTP Total Connections Open(NA)|814.000|7.000|814.000
100|SMTP Network Throughput(NA)|13|70|SMTP Connections Close/Sec(NA)|1.304|0.500|1.700
100|SMTP Network Throughput(NA)|13|80|SMTP Total Connections Close(NA)|814.000|7.000|814.000
110|SMTP Hits(NA)|14|10|SMTP Request Sent/Sec(NA)|1.304|0.500|1.700
110|SMTP Hits(NA)|14|20|SMTP Hits/Sec(NA)|1.304|0.500|1.700
110|SMTP Hits(NA)|14|30|Success SMTP Responses/Sec(NA)|1.304|0.500|1.700
110|SMTP Hits(NA)|14|40|Average SMTP Response Time (Secs)(NA)|0.002|0.001|0.019
110|SMTP Hits(NA)|14|50|Total SMTP Hits(NA)|814.000|7.000|814.000
110|SMTP Hits(NA)|14|60|Total SMTP Success(NA)|814.000|7.000|814.000
120|SMTP Failures(NA)|15|10|SMTP Failures(All)/Sec(NA)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(MiscErr)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(1xx)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(2xx)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(3xx)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(4xx)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(5xx)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(PartialBody)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(T.O)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(ConFail)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(ClickAway)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(WriteFail)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(SSLWriteFail)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(SSLHshakeFail)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(IncompleteExact)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(NoRead)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(PartialHdr)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(BadBodyNoSize)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(BadBodyChunked)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(BadBodyConLen)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(Reload)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(Stopped)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(BadResponse)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(MailBoxErr)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(MailBoxStorageErr)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(AuthFail)|0.000|0.000|0.000
120|SMTP Failures(NA)|15|20|SMTP Failures/Sec(UseOnceDataOver)|0.000|0.000|0.000
130|POP3 Network Throughput(NA)|16|10|POP3 Send Throughput (Kbps)(NA)|2.119|0.960|2.834
130|POP3 Network Throughput(NA)|16|20|POP3 Total Send Bytes(NA)|169271.000|2246.000|169271.000
130|POP3 Network Throughput(NA)|16|30|POP3 Receive Throughput (Kbps)(NA)|29254.012|13237.153|48323.514
130|POP3 Network Throughput(NA)|16|40|POP3 Total Receive Bytes(NA)|2336576422.000|22728939.000|2336576422.000
130|POP3 Network Throughput(NA)|16|50|POP3 Connections Open/Sec(NA)|3.880|1.800|5.100
130|POP3 Network Throughput(NA)|16|60|POP3 Total Connections Open(NA)|2421.000|33.000|2421.000
130|POP3 Network Throughput(NA)|16|70|POP3 Connections Close/Sec(NA)|3.880|1.800|5.000
130|POP3 Network Throughput(NA)|16|80|POP3 Total Connections Close(NA)|2421.000|33.000|2421.000
140|POP3 Hits(NA)|17|10|POP3 Request Sent/Sec(NA)|3.880|1.800|5.100
140|POP3 Hits(NA)|17|20|POP3 Hits/Sec(NA)|3.880|1.800|5.000
140|POP3 Hits(NA)|17|30|Success POP3 Responses/Sec(NA)|3.880|1.800|5.000
140|POP3 Hits(NA)|17|40|Average POP3 Response Time (Secs)(NA)|0.027|0.000|0.329
140|POP3 Hits(NA)|17|50|Total POP3 Hits(NA)|2421.000|33.000|2421.000
140|POP3 Hits(NA)|17|60|Total POP3 Success(NA)|2421.000|33.000|2421.000
150|POP3 Failures(NA)|18|10|POP3 Failures(All)/Sec(NA)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(MiscErr)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(1xx)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(2xx)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(3xx)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(4xx)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(5xx)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(PartialBody)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(T.O)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(ConFail)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(ClickAway)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(WriteFail)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(SSLWriteFail)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(SSLHshakeFail)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(IncompleteExact)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(NoRead)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(PartialHdr)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(BadBodyNoSize)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(BadBodyChunked)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(BadBodyConLen)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(Reload)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(Stopped)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(BadResponse)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(MailBoxErr)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(MailBoxStorageErr)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(AuthFail)|0.000|0.000|0.000
150|POP3 Failures(NA)|18|20|POP3 Failures/Sec(UseOnceDataOver)|0.000|0.000|0.000
160|FTP Network Throughput(NA)|19|10|FTP Send Throughput (Kbps)(NA)|0.629|0.339|0.872
160|FTP Network Throughput(NA)|19|20|FTP Total Send Bytes(NA)|50220.000|558.000|50220.000
160|FTP Network Throughput(NA)|19|30|FTP Receive Throughput (Kbps)(NA)|1162.071|626.665|1611.381
160|FTP Network Throughput(NA)|19|40|FTP Total Receive Bytes(NA)|92816922.000|1031296.000|92816922.000
160|FTP Network Throughput(NA)|19|50|FTP Connections Open/Sec(NA)|2.596|1.400|3.600
160|FTP Network Throughput(NA)|19|60|FTP Total Connections Open(NA)|1620.000|18.000|1620.000
160|FTP Network Throughput(NA)|19|70|FTP Connections Close/Sec(NA)|2.596|1.400|3.600
160|FTP Network Throughput(NA)|19|80|FTP Total Connections Close(NA)|1620.000|18.000|1620.000
170|FTP Hits(NA)|20|10|FTP Request Sent/Sec(NA)|1.298|0.700|1.800
170|FTP Hits(NA)|20|20|FTP Hits/Sec(NA)|1.298|0.700|1.800
170|FTP Hits(NA)|20|30|Success FTP Responses/Sec(NA)|1.298|0.700|1.800
170|FTP Hits(NA)|20|40|Average FTP Response Time (Secs)(NA)|0.041|0.041|0.055
170|FTP Hits(NA)|20|50|Total FTP Hits(NA)|1620.000|18.000|1620.000
170|FTP Hits(NA)|20|60|Total FTP Success(NA)|1620.000|18.000|1620.000
180|FTP Failures(NA)|21|10|FTP Failures(All)/Sec(NA)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(MiscErr)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(1xx)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(2xx)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(3xx)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(4xx)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(5xx)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(PartialBody)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(T.O)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(ConFail)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(ClickAway)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(WriteFail)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(SSLWriteFail)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(SSLHshakeFail)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(IncompleteExact)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(NoRead)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(PartialHdr)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(BadBodyNoSize)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(BadBodyChunked)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(BadBodyConLen)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(Reload)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(Stopped)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(BadResponse)|0.000|0.000|0.000
180|FTP Failures(NA)|21|20|FTP Failures/Sec(MailBoxErr)|0.000|0.000|0.000
