Group Name,Graph Name,Vector Name,Graph Type,Avg/Diff,Min,Max,Samples
HTTP Requests,Requests Successful/Sec,NA,rate,1675.893,0.000,2228.700,92
HTTP Requests,Average Response Time (Secs),NA,times,0.000,0.000,0.822,1543497
HTTP Requests,Requests Completed,NA,cumulative,1638835.000,0.000,1638835.000,92
HTTP Requests,Requests Successful,NA,cumulative,1543497.000,0.000,1543497.000,92
HTTP Response Codes,100 Continue/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,101 Switching Protocols/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,200 OK/Sec,NA,rate,1675.897,0.000,2228.700,93
HTTP Response Codes,201 Created/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,202 Accepted/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,203 Non-Authoritative Information/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,204 No Content/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,205 Reset Content/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,206 Partial Content/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,300 Multiple Choices/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,301 Moved Permanently/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,302 Found/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,303 See Other/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,304 Not Modified/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,305 Use Proxy/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,306 Switch Proxy/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,307 Temporary Redirect/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,400 Bad Request/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,401 Unauthorized/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,402 Payment Required/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,403 Forbidden/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,404 Not Found/Sec,NA,rate,62.227,0.000,81.100,93
HTTP Response Codes,405 Method Not Allowed/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,406 Not Acceptable/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,407 Proxy Authentication Required/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,408 Request Timeout/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,409 Conflict/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,410 Gone/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,411 Length Required/Sec,NA,rate,41.248,0.000,54.000,93
HTTP Response Codes,412 Precondition Failed/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,413 Request Entity Too Large/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,414 Request-URI Too Long/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,415 Unsupported Media Type/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,416 Requested Range Not Satisfiable/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,417 Expectation Failed/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,500 Internal Server Error/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,501 Not Implemented/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,502 Bad Gateway/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,503 Service Unavailable/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,504 Gateway Timeout/Sec,NA,rate,0.000,0.000,0.000,93
HTTP Response Codes,505 HTTP Version Not Supported/Sec,NA,rate,0.000,0.000,0.000,93
Page Download,Page Download Started/Second,NA,rate,635.287,0.000,840.900,92
Page Download,Page Download Completed/Second,NA,rate,635.296,0.000,841.400,92
Page Download,Success Page Responses/Second,NA,rate,470.625,0.000,624.600,92
Page Download,Average Page Response Time (Secs),NA,times,0.001,0.000,5.001,585108
Page Download,Total Pages Completed,NA,cumulative,585108.000,0.000,585108.000,92
Page Download,Total Pages Success,NA,cumulative,433446.000,0.000,433446.000,92
Page Download,Average Java Script processing Time (Secs),NA,times,-nan,0.000,0.001,585108
Page Download,Average Page processing Time (Secs),NA,times,-nan,0.000,0.001,585108
Session,Sessions Started/Second,NA,rate,165.093,0.000,217.800,92
Session,Sessions Completed/Second,NA,rate,165.093,0.000,217.800,92
Session,Successful Sessions/Second,NA,rate,41.552,0.000,55.800,92
Session,Average Session Response Time (Secs),NA,times,1.588,0.000,498.655,152051
Session,Total Session Completed,NA,cumulative,152051.000,0.000,152051.000,92
Session,Total Session Success,NA,cumulative,38269.000,0.000,38269.000,92
Transactions,Transactions Started/Second,NA,rate,303.610,0.000,405.200,92
Transactions,Transactions Completed/Second,NA,rate,303.610,0.000,406.100,92
Transactions,Transactions Successful/Second,NA,rate,296.124,0.000,395.900,92
Transactions,Average Transaction Response Time (Secs),NA,times,0.100,0.000,5.985,279625
Transactions,Transactions Completed,NA,cumulative,279625.000,0.000,279625.000,92
Transactions,Transactions Success,NA,cumulative,272730.000,0.000,272730.000,92
HTTP Failures,HTTP Failures(All)/Sec,NA,rate,103.516,0.000,135.100,92
HTTP Failures,HTTP Failures/Sec,MiscErr,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,1xx,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,2xx,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,3xx,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,4xx,rate,103.474,0.000,135.100,92
HTTP Failures,HTTP Failures/Sec,5xx,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,PartialBody,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,T.O,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,ConFail,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,ClickAway,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,WriteFail,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,SSLWriteFail,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,SSLHshakeFail,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,IncompleteExact,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,NoRead,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,PartialHdr,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,BadBodyNoSize,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,BadBodyChunked,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,BadBodyConLen,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,Reload,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,Stopped,rate,0.041,0.000,0.600,92
HTTP Failures,HTTP Failures/Sec,BadResponse,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,MailBoxErr,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,MailBoxStorageErr,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,AuthFail,rate,0.000,0.000,0.000,92
HTTP Failures,HTTP Failures/Sec,UseOnceDataOver,rate,0.000,0.000,0.000,92
Page Failures,Page Failures(All)/Minute,NA,rate,9880.261,0.000,13008.000,92
Page Failures,Page Failures/Minute,MiscErr,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,1xx,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,2xx,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,3xx,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,4xx,rate,6208.469,0.000,8106.000,92
Page Failures,Page Failures/Minute,5xx,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,PartialBody,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,T.O,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,ConFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,ClickAway,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,WriteFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,SSLWriteFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,SSLHshakeFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,IncompleteExact,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,NoRead,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,PartialHdr,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,BadBodyNoSize,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,BadBodyChunked,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,BadBodyConLen,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,Reload,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,Stopped,rate,2.280,0.000,36.000,92
Page Failures,Page Failures/Minute,BadResponse,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,MailBoxErr,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,MailBoxStorageErr,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,AuthFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,UseOnceDataOver,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,UrlErr,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,CVFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,UnCompFail,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,SizeTooSmall,rate,0.000,0.000,0.000,92
Page Failures,Page Failures/Minute,SizeTooBig,rate,3669.511,0.000,4902.000,92
Session Failures,Sessions Failures(All)/Minute,NA,rate,7412.508,0.000,9768.000,92
Session Failures,Sessions Failures/Minute,MiscErr,rate,7388.404,0.000,9768.000,92
Session Failures,Sessions Failures/Minute,Stopped,rate,24.104,0.000,150.000,92
Session Failures,Sessions Failures/Minute,SsErr3,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr4,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr5,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr6,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr7,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr8,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr9,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr10,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr11,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr12,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr13,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr14,rate,0.000,0.000,0.000,92
Session Failures,Sessions Failures/Minute,SsErr15,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures(All)/Minute,NA,rate,449.186,0.000,666.000,92
Transactions Failures,Transactions Failures/Minute,MiscErr,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,1xx,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,2xx,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,3xx,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,4xx,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,5xx,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,PartialBody,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,T.O,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,ConFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,ClickAway,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,WriteFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,SSLWriteFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,SSLHshakeFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,IncompleteExact,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,NoRead,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,PartialHdr,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,BadBodyNoSize,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,BadBodyChunked,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,BadBodyConLen,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,Reload,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,Stopped,rate,1.433,0.000,24.000,92
Transactions Failures,Transactions Failures/Minute,BadResponse,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,MailBoxErr,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,MailBoxStorageErr,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,AuthFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,UseOnceDataOver,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,UrlErr,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,CVFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,UnCompFail,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,SizeTooSmall,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,SizeTooBig,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr64,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr65,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr66,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr67,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr68,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr69,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr70,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr71,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr72,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr73,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr74,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr75,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr76,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr77,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr78,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr79,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr80,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr81,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr82,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr83,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr84,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr85,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr86,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr87,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr88,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr89,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr90,rate,447.752,0.000,666.000,92
Transactions Failures,Transactions Failures/Minute,TxErr91,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr92,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr93,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr94,rate,0.000,0.000,0.000,92
Transactions Failures,Transactions Failures/Minute,TxErr95,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Time (Sec),static1K_page1_trans1,timesStd,0.001,-0.001,0.341,29035
Transaction Stats,Transaction Time (Sec),hpd_page1_trans1,timesStd,0.002,-0.001,0.068,2700
Transaction Stats,Transaction Time (Sec),hpd_page2_trans2,timesStd,0.002,-0.001,0.582,2686
Transaction Stats,Transaction Time (Sec),hpd_page3_trans3,timesStd,0.004,-0.001,0.298,2664
Transaction Stats,Transaction Time (Sec),hpd_page4_trans4,timesStd,0.003,-0.001,0.561,2640
Transaction Stats,Transaction Time (Sec),hpd_page5_trans5,timesStd,0.003,-0.001,0.463,2601
Transaction Stats,Transaction Time (Sec),hpd_page6_trans6,timesStd,0.003,-0.001,0.201,2566
Transaction Stats,Transaction Time (Sec),hpd_page7_trans7,timesStd,0.002,-0.001,0.642,2535
Transaction Stats,Transaction Time (Sec),hpd_ex_login,timesStd,0.006,-0.001,0.827,56343
Transaction Stats,Transaction Time (Sec),hpd_ex_findflight,timesStd,0.001,-0.001,0.205,56332
Transaction Stats,Transaction Time (Sec),hpd_ex_reservation,timesStd,0.003,-0.001,0.139,56327
Transaction Stats,Transaction Time (Sec),hpd_ex_logout,timesStd,0.000,-0.001,0.063,56322
Transaction Stats,Transaction Time (Sec),transfail_4xx,timesStd,4.002,-0.001,5.985,6874
Transaction Stats,Transaction Completed/Sec,static1K_page1_trans1,rate,31.526,0.000,40.600,92
Transaction Stats,Transaction Completed/Sec,hpd_page1_trans1,rate,2.932,0.000,5.300,92
Transaction Stats,Transaction Completed/Sec,hpd_page2_trans2,rate,2.916,0.000,5.700,92
Transaction Stats,Transaction Completed/Sec,hpd_page3_trans3,rate,2.893,0.000,5.100,92
Transaction Stats,Transaction Completed/Sec,hpd_page4_trans4,rate,2.866,0.000,5.000,92
Transaction Stats,Transaction Completed/Sec,hpd_page5_trans5,rate,2.824,0.000,5.200,92
Transaction Stats,Transaction Completed/Sec,hpd_page6_trans6,rate,2.786,0.000,4.800,92
Transaction Stats,Transaction Completed/Sec,hpd_page7_trans7,rate,2.752,0.000,4.700,92
Transaction Stats,Transaction Completed/Sec,hpd_ex_login,rate,61.176,0.000,81.000,92
Transaction Stats,Transaction Completed/Sec,hpd_ex_findflight,rate,61.164,0.000,81.000,92
Transaction Stats,Transaction Completed/Sec,hpd_ex_reservation,rate,61.159,0.000,81.700,92
Transaction Stats,Transaction Completed/Sec,hpd_ex_logout,rate,61.153,0.000,81.700,92
Transaction Stats,Transaction Completed/Sec,transfail_4xx,rate,7.464,0.000,11.100,92
Transaction Stats,Transaction Successful/Sec,static1K_page1_trans1,rate,31.522,0.000,40.600,92
Transaction Stats,Transaction Successful/Sec,hpd_page1_trans1,rate,2.932,0.000,5.300,92
Transaction Stats,Transaction Successful/Sec,hpd_page2_trans2,rate,2.916,0.000,5.700,92
Transaction Stats,Transaction Successful/Sec,hpd_page3_trans3,rate,2.893,0.000,5.100,92
Transaction Stats,Transaction Successful/Sec,hpd_page4_trans4,rate,2.866,0.000,5.000,92
Transaction Stats,Transaction Successful/Sec,hpd_page5_trans5,rate,2.824,0.000,5.200,92
Transaction Stats,Transaction Successful/Sec,hpd_page6_trans6,rate,2.786,0.000,4.800,92
Transaction Stats,Transaction Successful/Sec,hpd_page7_trans7,rate,2.752,0.000,4.700,92
Transaction Stats,Transaction Successful/Sec,hpd_ex_login,rate,61.164,0.000,81.000,92
Transaction Stats,Transaction Successful/Sec,hpd_ex_findflight,rate,61.162,0.000,81.000,92
Transaction Stats,Transaction Successful/Sec,hpd_ex_reservation,rate,61.153,0.000,81.700,92
Transaction Stats,Transaction Successful/Sec,hpd_ex_logout,rate,61.152,0.000,81.700,92
Transaction Stats,Transaction Successful/Sec,transfail_4xx,rate,0.001,0.000,0.100,92
Transaction Stats,Transaction Failures/Sec,static1K_page1_trans1,rate,0.003,0.000,0.100,92
Transaction Stats,Transaction Failures/Sec,hpd_page1_trans1,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page2_trans2,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page3_trans3,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page4_trans4,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page5_trans5,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page6_trans6,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_page7_trans7,rate,0.000,0.000,0.000,92
Transaction Stats,Transaction Failures/Sec,hpd_ex_login,rate,0.012,0.000,0.300,92
Transaction Stats,Transaction Failures/Sec,hpd_ex_findflight,rate,0.002,0.000,0.100,92
Transaction Stats,Transaction Failures/Sec,hpd_ex_reservation,rate,0.005,0.000,0.100,92
Transaction Stats,Transaction Failures/Sec,hpd_ex_logout,rate,0.001,0.000,0.100,92
Transaction Stats,Transaction Failures/Sec,transfail_4xx,rate,7.463,0.000,11.100,92
Transaction Stats,Transaction NetCache Hits (Pct),static1K_page1_trans1,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page1_trans1,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page2_trans2,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page3_trans3,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page4_trans4,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page5_trans5,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page6_trans6,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_page7_trans7,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_ex_login,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_ex_findflight,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_ex_reservation,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),hpd_ex_logout,sample,0.000,18446744073709551616.000,0.000,0
Transaction Stats,Transaction NetCache Hits (Pct),transfail_4xx,sample,0.000,18446744073709551616.000,0.000,0
lsof Stats,Total open files,NSAppliance,sample,7868.979,6976.000,8116.000,92
lsof Stats,IPV4 type files,NSAppliance,sample,803.496,93.000,1039.000,92
lsof Stats,IPV6 type files,NSAppliance,sample,37.959,38.000,38.000,92
lsof Stats,PIPE type files,NSAppliance,sample,0.000,0.000,0.000,92
lsof Stats,FIFO type files,NSAppliance,sample,435.776,430.000,440.000,92
lsof Stats,DIR type files,NSAppliance,sample,756.048,751.000,757.000,92
lsof Stats,LINK type files,NSAppliance,sample,0.000,0.000,0.000,92
lsof Stats,BLK type files,NSAppliance,sample,0.000,0.000,0.000,92
lsof Stats,CHR type files,NSAppliance,sample,490.228,480.000,491.000,92
lsof Stats,REG type files,NSAppliance,sample,4805.820,4647.000,4814.000,92
lsof Stats,UNKNOWN type files,NSAppliance,sample,83.833,83.000,99.000,92
lsof Stats,SOCK type files,NSAppliance,sample,49.609,46.000,77.000,92
lsof Stats,UNIX type files,NSAppliance,sample,231.737,231.000,232.000,92
lsof Stats,OTHERS,NSAppliance,sample,174.473,172.000,176.000,92
Process States Count,Total processes,NSAppliance,cumulative,14.000,370.000,384.000,92
Process States Count,Interruptable,NSAppliance,sample,370.022,342.000,383.000,92
